,rank,title,total ratings,installs,average rating,growth (30 days),growth (60 days),price,category,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings
1470,45,Toilet Time: Boredom killer Fun Mini Games to Play,635321,10000000,4,0.1,0.2,0.0,STRATEGY,433140,77119,45368,18233,61458
1471,46,Castle Clash: Dominio del Reino,602797,5000000,4,0.1,0.2,0.0,STRATEGY,433538,59595,35035,13775,60851
1472,47,Final Fantasy XV: A New Empire,569186,10000000,3,0.0,0.0,0.0,STRATEGY,304445,59056,36586,24957,144139
1473,48,Dead Ahead: Zombie Warfare,568510,5000000,4,0.5,0.9,0.0,STRATEGY,392543,103364,34155,12562,25883
1474,49,Lapse: A Forgotten Future,562637,10000000,4,0.5,1.1,0.0,STRATEGY,434058,81401,22158,8120,16898
1475,50,Heroes Evolved,544851,10000000,3,0.3,0.6,0.0,STRATEGY,292552,45804,41854,27186,137452
1476,51,Dawn of Titans: War Strategy RPG,524835,5000000,4,0.1,0.2,0.0,STRATEGY,341458,71787,26215,12587,72786
1477,52,Toy Defence 2 — Tower Defense game,501511,10000000,4,0.4,0.8,0.0,STRATEGY,320724,112757,39353,9751,18924
1478,53,2020: My Country,496584,5000000,4,0.2,0.4,0.0,STRATEGY,335371,87414,43397,10356,20044
1479,54,Random Dice: PvP Defense,495783,5000000,4,1.9,3.6,0.0,STRATEGY,316232,65590,33735,15012,65212
1480,55,South Park: Phone Destroyer™ - Battle Card Game,494150,10000000,4,0.6,1.3,0.0,STRATEGY,362231,60537,23406,12899,35075
1481,56,Castle Clash: King's Castle DE,486733,5000000,4,0.1,0.2,0.0,STRATEGY,340025,50808,29083,12367,54448
1482,57,Clash of Lords: Guild Castle,485836,5000000,4,0.0,0.0,0.0,STRATEGY,383318,46683,22748,7652,25432
1483,58,Empires and Allies,457050,10000000,4,0.2,0.4,0.0,STRATEGY,314731,62310,26605,11998,41403
1484,59,Mini Warriors,447416,5000000,4,0.0,0.0,0.0,STRATEGY,300485,52687,22901,11410,59931
1485,60,Invasion: Modern Empire,422883,10000000,4,0.1,0.3,0.0,STRATEGY,294392,36040,18450,9900,64100
1486,61,Tentacle Wars ™,421429,1000000,4,0.2,0.7,0.0,STRATEGY,251910,93594,43204,11421,21298
1487,62,Realm Defense: Epic Tower Defense Strategy Game,420713,5000000,4,0.3,0.7,0.0,STRATEGY,322394,53126,16505,8143,20542
1488,63,Reactor ☢️ - Idle Manager- Energy Sector Tycoon,419861,5000000,4,3.1,5.9,0.0,STRATEGY,311407,63346,24981,7050,13074
1489,64,My Virtual Pet Shop: Take Care of Pets & Animals🐶,411981,10000000,4,997.8,2.2,0.0,STRATEGY,322419,39157,18834,8957,22612
1490,65,Gods of Olympus,410590,1000000,4,1.2,2.3,0.0,STRATEGY,296444,71858,22980,5513,13792
1491,66,Disney Heroes: Battle Mode,403144,10000000,4,0.8,1.5,0.0,STRATEGY,276595,47615,22779,12123,44030
1492,67,Deep Town: Mining Factory,399706,5000000,4,0.9,1.8,0.0,STRATEGY,312504,38206,18255,10389,20349
1493,68,War and Order,398705,10000000,4,1.7,3.2,0.0,STRATEGY,246663,68774,30684,11394,41188
1494,69,Survival Arena,398659,1000000,4,0.0,0.0,0.0,STRATEGY,235304,104269,43047,6038,9998
1495,70,Virtual City® Playground: Building Tycoon,389030,5000000,4,0.1,0.2,0.0,STRATEGY,252459,76356,37873,8746,13594
1496,71,Castle Clash : Guild Royale,386714,5000000,4,0.1,0.2,0.0,STRATEGY,273466,47670,23645,8428,33503
1497,72,Clash of Lords 2: Битва Легенд,384682,1000000,4,0.0,0.0,0.0,STRATEGY,318938,29917,10238,4649,20937
1498,73,Top War: Battle Game,369562,10000000,4,8.4,1019.6,0.0,STRATEGY,289130,24934,10808,7421,37267
1499,74,Empire Z: Endless War,366186,5000000,3,0.1,0.3,0.0,STRATEGY,198511,55685,35432,18508,58047
1500,75,Warlings: Armageddon,362447,10000000,4,0.4,1.0,0.0,STRATEGY,244893,44617,27630,11580,33724
1501,76,Age of Z Origins,360216,10000000,4,1.5,6.0,0.0,STRATEGY,247952,47567,23604,9260,31830
1502,77,انتقام السلاطين,347182,10000000,3,1.1,2.3,0.0,STRATEGY,231474,20632,16026,8993,70055
1503,78,Total Conquest,346748,10000000,3,0.3,0.6,0.0,STRATEGY,206791,30098,24620,15284,69953
1504,79,Chess Live,340261,10000000,4,0.1,0.1,0.0,STRATEGY,220141,42941,24403,10283,42491
1505,80,Onmyoji Arena,338283,5000000,4,0.5,1.1,0.0,STRATEGY,231892,42256,19681,10169,34282
1506,81,Narcos: Cartel Wars. Build an Empire with Strategy,333150,10000000,4,0.4,0.8,0.0,STRATEGY,260113,26447,13258,7791,25539
1507,82,March of Empires: War of Lords,331561,10000000,3,0.3,0.6,0.0,STRATEGY,187712,43663,22820,13795,63568
1508,83,Chess Rush,331178,5000000,3,0.5,1.0,0.0,STRATEGY,190352,35496,22340,15112,67875
1509,84,War and Magic: Kingdom Reborn,330020,5000000,4,0.6,1.2,0.0,STRATEGY,204234,51551,18934,7902,47396
1510,85,Supermarket Mania Journey,324991,10000000,4,0.7,1.6,0.0,STRATEGY,214459,52688,31882,10897,15062
1511,86,War Heroes: Strategy Card Game for Free,319868,10000000,4,0.1,0.3,0.0,STRATEGY,233685,22290,15190,9040,39660
1512,87,TRANSFORMERS: Earth Wars,318917,10000000,4,0.4,0.8,0.0,STRATEGY,230933,39731,14966,7652,25632
1513,88,Art of War 3: PvP RTS modern warfare strategy game,318209,10000000,4,1.1,2.4,0.0,STRATEGY,250224,25778,13297,6409,22498
1514,89,Train Station 2: Railroad Tycoon & Train Simulator,308480,10000000,4,4.2,9.5,0.0,STRATEGY,213598,54991,19626,7023,13240
1515,90,Defender II,305701,10000000,4,0.0,0.0,0.0,STRATEGY,197476,38262,22343,10982,36636
1516,91,Stormfall: Rise of Balur,297722,10000000,4,0.0,0.1,0.0,STRATEGY,190869,41354,20387,9399,35710
1517,92,Zombie Defense,293059,10000000,4,0.1,490.9,0.0,STRATEGY,203722,40179,20334,7460,21362
1518,93,Grepolis - Divine Strategy MMO,289334,5000000,4,0.1,0.2,0.0,STRATEGY,179988,58617,19476,8269,22981
1519,94,Venom Angry Crashy Rush Online,285623,10000000,4,0.3,0.6,0.0,STRATEGY,200973,25295,15672,9782,33899
1520,95,Castle Clash: Batalha de Guildas,280494,1000000,4,0.1,0.3,0.0,STRATEGY,209506,23609,14537,5804,27036
1521,96,The Walking Dead: Survivors,278920,5000000,4,61.7,0.0,0.0,STRATEGY,218262,37400,13806,3115,6334
1522,97,城堡爭霸 - 聯盟霸業,276534,1000000,4,0.0,0.1,0.0,STRATEGY,224905,19994,9987,3809,17836
1523,98,Kiss of War,274882,5000000,4,2.9,7.7,0.0,STRATEGY,223344,23286,10822,4325,13103
1524,99,Conquerors: Golden Age,272243,10000000,3,0.4,1.2,0.0,STRATEGY,170316,12438,9587,6677,73223
1525,100,Iron Desert - Fire Storm,272201,5000000,4,0.0,0.0,0.0,STRATEGY,191275,34133,16626,7165,23000
1526,1,Trivia Crack,7334155,100000000,4,0.4,0.8,0.0,TRIVIA,4938889,1123053,442298,187183,642730
1527,2,Brain Test: Tricky Puzzles,4145089,100000000,4,1329.5,3.9,0.0,TRIVIA,3257745,500071,128569,58420,200281
1528,3,"94% - Quiz, Trivia & Logic",2614691,10000000,4,0.0,0.1,0.0,TRIVIA,1793644,502914,188160,46183,83787
1529,4,Logo Quiz,1183690,50000000,4,0.0,0.0,0.0,TRIVIA,782536,200566,91641,35146,73798
1530,5,Who is? Brain Teaser & Tricky Riddles,1098826,10000000,4,4.8,12.0,0.0,TRIVIA,849618,127466,39973,19883,61883
1531,6,Brain Test 2: Tricky Stories,837271,10000000,4,4.9,9.3,0.0,TRIVIA,657949,100330,27744,11337,39908
1532,7,Free Trivia Game. Questions & Answers. QuizzLand.,688137,10000000,4,2.7,6.3,0.0,TRIVIA,599123,45187,15423,7552,20849
1533,8,Tricky Test 2™: Genius Brain?,649922,10000000,4,0.0,0.1,0.0,TRIVIA,559733,39931,17721,8106,24428
1534,9,Quiz: Logo game,423164,10000000,4,995.6,0.5,0.0,TRIVIA,265001,75368,36981,15446,30364
1535,10,TVSMILES - Quiz and Prizes,406864,1000000,4,0.0,0.0,0.0,TRIVIA,292046,61432,25546,7248,20589
1536,11,فطحل العرب - لعبة معلومات عامة,379611,5000000,4,0.3,0.6,0.0,TRIVIA,310072,33669,17359,5129,13379
1537,12,Gartic,357020,10000000,4,69928.5,1.6,0.0,TRIVIA,230895,52861,25746,10562,36953
1538,13,Trivia Crack 2,344975,10000000,4,1.4,2.8,0.0,TRIVIA,235266,57540,20735,8377,23054
1539,14,94 Degrees: fun trivia quiz,334779,10000000,4,0.0,0.0,0.0,TRIVIA,195219,69220,29656,12503,28179
1540,15,Quizdom - Trivia more than logo quiz!,330992,10000000,4,0.0,0.0,0.0,TRIVIA,242869,28097,16707,7814,35503
1541,16,Think,289425,5000000,4,0.1,0.3,0.0,TRIVIA,165966,89531,24385,3626,5914
1542,17,Fight List - Categories Game,282642,10000000,3,0.1,0.3,0.0,TRIVIA,139977,55995,27747,17549,41371
1543,18,모두의 퀴즈 - 사진연상 단어,279589,1000000,4,0.0,0.1,0.0,TRIVIA,188748,52259,24863,4386,9331
1544,19,I Know Stuff : trivia quiz,216643,10000000,4,0.0,0.0,0.0,TRIVIA,154643,26117,15302,5847,14732
1545,20,Who Wants to Be a Millionaire? Trivia & Quiz Game,211433,10000000,4,1.4,2.8,0.0,TRIVIA,139578,35991,14066,6178,15616
1546,21,World Geography - Quiz Game,189577,10000000,4,0.5,1.3,0.0,TRIVIA,136572,37927,7274,2381,5421
1547,22,Guess The Brand - Logo Mania,181338,10000000,4,0.0,0.0,0.0,TRIVIA,118311,29600,14815,4971,13639
1548,23,Millionaire 2021 - Free Trivia Quiz Offline Game,172772,10000000,4,6.7,16.9,0.0,TRIVIA,121153,22621,9172,5335,14488
1549,24,ปริศนาฟ้าแลบ,172586,10000000,4,0.0,0.0,0.0,TRIVIA,119604,23373,13270,6435,9902
1550,25,Guess The Song - Music Quiz,169372,10000000,4,0.0,0.0,0.0,TRIVIA,117777,24617,11618,3899,11458
1551,26,حلها واحتلها - لعبة كلمة السر,166714,1000000,4,1.8,3.9,0.0,TRIVIA,147906,7246,4950,2017,4592
1552,27,Can you escape the 100 room IV,166160,5000000,4,1.2,2.4,0.0,TRIVIA,117768,29132,11301,2815,5141
1553,28,Logo Game: Guess Brand Quiz,166022,10000000,4,0.2,0.4,0.0,TRIVIA,98721,21044,15401,8503,22350
1554,29,A4 Wheel of fortune,163509,5000000,4,1.1,2.5,0.0,TRIVIA,127718,9963,4952,2919,17955
1555,30,Color Mania Quiz - Guess the logo game,163390,1000000,4,0.0,0.0,0.0,TRIVIA,137315,9324,6925,2488,7335
1556,31,TTS Lontong,157252,5000000,4,0.0,0.1,0.0,TRIVIA,108158,19571,11615,4656,13250
1557,32,Интеллект-баттл,155287,5000000,4,0.4,0.7,0.0,TRIVIA,112167,19274,7592,3761,12490
1558,33,Jeopardy!® Trivia Quiz Game Show,152329,1000000,4,0.4,0.9,0.0,TRIVIA,96618,31508,11662,4834,7705
1559,34,Scratch Logo Quiz. Challenging brain puzzle,152275,10000000,3,0.0,0.0,0.0,TRIVIA,74829,18205,16867,8518,33854
1560,35,Spin of Fortune - Quiz,151512,10000000,4,0.3,0.8,0.0,TRIVIA,101790,20627,10902,4892,13299
1561,36,"100 PICS Quiz - Guess Trivia, Logo & Picture Games",148685,10000000,4,0.0,0.1,0.0,TRIVIA,98320,22627,10278,4849,12608
1562,37,General Knowledge Quiz,143211,5000000,4,0.0,0.0,0.0,TRIVIA,91487,28262,11460,3963,8036
1563,38,Food Quiz,142859,10000000,4,0.0,0.0,0.0,TRIVIA,92830,17284,10837,5878,16027
1564,39,TRIVIA STAR - Free Trivia Games Offline App,134845,5000000,4,9.2,22.3,0.0,TRIVIA,121513,7113,2095,1062,3059
1565,40,Trivia Survival 100,130488,1000000,4,0.0,0.0,0.0,TRIVIA,91988,14909,7949,3029,12609
1566,41,Adivina la Canción,124963,5000000,3,0.1,0.3,0.0,TRIVIA,73341,15419,11944,5991,18265
1567,42,Nope Quiz,120834,1000000,4,0.0,0.0,0.0,TRIVIA,85619,16288,6771,2856,9297
1568,43,Free RBX Master,116248,500000,4,2.7,8.1,0.0,TRIVIA,84945,7865,4824,2342,16269
1569,44,Вращайте барабан,115459,10000000,4,1.8,3.9,0.0,TRIVIA,89613,12485,5377,2266,5715
1570,45,Genius Quiz - Smart Brain Trivia Game,115024,5000000,4,2391.1,0.0,0.0,TRIVIA,83883,12372,6365,2165,10237
1571,46,Richman 4 fun,114009,1000000,3,0.0,0.1,0.0,TRIVIA,57009,13840,11204,5312,26642
1572,47,Who Becomes Rich,113934,5000000,3,185.9,0.3,0.0,TRIVIA,54008,28525,12990,7682,10725
1573,48,Trick Me: Logical Brain Teasers Puzzle,111963,5000000,4,1.4,3.0,0.0,TRIVIA,76183,14445,9849,3788,7696
1574,49,TRIVIA 360: Single-player & Multiplayer quiz game,109743,5000000,4,0.5,1.2,0.0,TRIVIA,66254,28161,8615,2413,4297
1575,50,Quiz Of Kings,107915,1000000,4,3.0,7.1,0.0,TRIVIA,84991,8110,4065,2072,8675
1576,51,sameQuizy,107674,1000000,4,0.2,0.4,0.0,TRIVIA,68905,19658,8051,3286,7771
1577,52,"Live Quiz Games App, Trivia & Gaming App for Money",106920,10000000,3,0.0,0.0,0.0,TRIVIA,53824,8887,5436,3650,35121
1578,53,MEGA QUIZ GAMING 2021 - Guess the game Trivia,98012,1000000,3,0.0,0.0,0.0,TRIVIA,46788,24667,11345,4424,10785
1579,54,Would You Rather? The Game,96670,5000000,3,1.3,2.1,0.0,TRIVIA,49679,10309,8727,4675,23277
1580,55,Guess The Movie ®,94777,1000000,3,0.1,0.3,0.0,TRIVIA,31828,18525,15729,9987,18705
1581,56,Pluck It: hairs and emotions,86335,500000,4,1.1,2.3,0.0,TRIVIA,72958,6777,1971,1139,3487
1582,57,A Journey Towards Jesus,82509,1000000,4,0.3,0.8,0.0,TRIVIA,69752,8274,2295,608,1577
1583,58,УГАДАЙ БЛОГЕРА,77624,1000000,4,0.0,0.1,0.0,TRIVIA,70298,2451,1265,717,2890
1584,59,96%: Family Quiz,77391,1000000,4,0.0,0.0,0.0,TRIVIA,46468,15506,6715,2504,6196
1585,60,"Эврика! Логические Задачи, Игры и Головоломки",76857,1000000,4,0.1,0.1,0.0,TRIVIA,55447,12867,2797,1049,4695
1586,61,"Stupid test: moron test, idiotest. IQ bored games",76445,1000000,4,0.5,1.1,0.0,TRIVIA,47739,8784,4895,2592,12433
1587,62,Trivia Crack Adventure,75729,5000000,4,9.1,25.6,0.0,TRIVIA,49778,13930,5241,2208,4569
1588,63,Trivia Crack (No Ads),75712,500000,4,0.7,1.4,1.99,TRIVIA,56454,12628,3284,1088,2256
1589,64,Guess Their Answer,75135,5000000,4,41.3,235.8,0.0,TRIVIA,45559,12199,6161,3189,8025
